State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,22-10-2009,4900,5000,4950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,23-10-2009,4900,5000,4950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,24-10-2009,4900,5000,4950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,25-10-2009,4900,5000,4970,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,07-11-2009,4900,5000,4950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,10-11-2009,4900,5000,4950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,11-11-2009,4900,5000,4960,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,16-11-2009,5000,5100,5050,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,17-11-2009,5300,5500,5400,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,21-11-2009,5100,5200,5150,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,23-11-2009,5100,5300,5200,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,29-11-2009,5400,5500,5450,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,10-12-2009,4900,5000,4950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,13-12-2009,4900,5000,4950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,15-12-2009,4900,5000,4950,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,FAQ,29-12-2009,4500,4700,4600,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,(Whole),Medium,21-01-2011,3400,3500,3450,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,02-01-2011,3000,3100,3050,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,16-01-2011,3300,3400,3350,7
Andhra Pradesh,Prakasam,Addanki,Red Gram,Local,Medium,21-01-2011,3400,3500,3450,7
