State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,13-10-2005,1428,1756,1745,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,14-10-2005,1514,1749,1744,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,15-10-2005,1651,1780,1761,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,02-12-2005,1465,1791,1775,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,09-12-2005,1530,1802,1780,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,24-12-2005,1670,1722,1700,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,31-12-2005,1640,1844,1732,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,16-08-2005,2000,2200,2200,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,09-09-2005,2000,2100,2100,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,03-01-2006,1721,1880,1830,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,06-01-2006,1635,1832,1788,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,09-01-2006,1680,1760,1741,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,17-01-2006,1350,1734,1659,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,27-01-2006,1496,1714,1676,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,28-01-2006,1436,1601,1550,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,30-01-2006,1501,1626,1566,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,04-02-2006,1564,1738,1668,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,10-02-2006,1500,1778,1745,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,13-02-2006,1548,1687,1638,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,31-03-2006,1550,1889,1800,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,08-04-2006,1485,1950,1800,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,12-04-2006,1450,1950,1850,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,15-04-2006,1450,1960,1907,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,21-04-2006,1690,2000,1911,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,24-04-2006,1500,1999,1904,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,26-04-2006,1700,2029,1980,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,03-05-2006,1560,2031,2011,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,04-05-2006,1515,2084,2040,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,12-05-2006,1800,2293,2229,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,15-05-2006,2105,2325,2288,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,16-05-2006,1700,2292,2240,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,17-05-2006,1687,2291,2269,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,09-10-2006,1968,2947,2780,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,F.A.Q. (Whole),FAQ,11-10-2006,2630,2948,2827,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Local,FAQ,11-04-2006,1600,1700,1650,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,14-04-2007,2180,2330,2255,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,17-04-2007,2145,2265,2205,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,17-05-2007,2100,2105,2103,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,19-05-2007,2085,2105,2095,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,24-05-2007,1855,1980,1918,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,30-05-2007,2005,2120,2063,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,05-06-2007,2000,2055,2028,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,11-06-2007,1650,1945,1798,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,04-07-2007,2200,2315,2258,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,02-08-2007,2085,2325,2205,7
Andhra Pradesh,Cuddapah,Cuddapah,Red Gram,Other,FAQ,03-08-2007,2005,2090,2048,7
Andhra Pradesh,Cuddapah,Jammalamadugu,Red Gram,(Whole),Medium,13-02-2015,5000,5100,5050,7
Andhra Pradesh,Cuddapah,Jammalamadugu,Red Gram,(Whole),Medium,15-07-2015,7000,7200,7100,7
Andhra Pradesh,Cuddapah,Jammalamadugu,Red Gram,Ordinary (Split),FAQ,20-10-2005,1300,1300,1300,7
Andhra Pradesh,Cuddapah,Jammalamadugu,Red Gram,Local,Medium,30-04-2015,6400,6500,6450,7
Andhra Pradesh,Cuddapah,Jammalamadugu,Red Gram,(Whole),Medium,10-01-2016,7000,7200,7100,7
Andhra Pradesh,Cuddapah,Jammalamadugu,Red Gram,(Whole),Medium,08-02-2016,6005,6200,6100,7
Andhra Pradesh,Cuddapah,Jammalamadugu,Red Gram,(Whole),Medium,29-02-2016,12600,12800,12700,7
Andhra Pradesh,Cuddapah,Jammalamadugu,Red Gram,Local,Medium,16-07-2014,3950,4000,3950,7
Andhra Pradesh,Cuddapah,Jammalamadugu,Red Gram,(Whole),Medium,09-02-2016,6300,6500,6400,7
Andhra Pradesh,Cuddapah,Kamalapuram,Red Gram,Local,Medium,28-01-2012,2250,2350,2300,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,03-03-2008,1600,1850,1750,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,04-03-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,25-03-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,29-03-2008,1700,1850,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,01-04-2008,1800,1900,1850,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,09-04-2008,1750,1950,1850,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,18-04-2008,1920,1960,1940,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,19-04-2008,1940,1980,1960,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,20-04-2008,1920,1960,1940,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,27-04-2008,1930,1980,1950,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,05-05-2008,1920,1960,1940,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,10-05-2008,1960,2000,1980,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,11-05-2008,1960,2000,1980,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,14-05-2008,2020,2060,2040,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,25-05-2008,2080,2120,2100,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,28-05-2008,1980,2020,2000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,04-06-2008,1960,2000,1980,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,17-06-2008,2020,2100,2060,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,21-06-2008,2020,2100,2060,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,23-06-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,25-06-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,26-06-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,04-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,09-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,11-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,21-07-2008,2100,2160,2130,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,17-04-2012,2900,3100,3000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,19-06-2012,3200,3400,3300,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,20-06-2012,3400,3600,3500,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,22-06-2012,3437,3637,3537,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,24-06-2012,3400,3600,3500,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,06-07-2012,2988,3188,3088,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,14-07-2012,2800,3200,3000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,26-07-2012,3400,3600,3500,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,04-08-2012,3400,3600,3500,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,07-08-2012,3300,3700,3500,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,13-09-2012,4400,4600,4500,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,14-11-2012,3800,4000,3900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,07-04-2012,2900,3100,3000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,10-04-2012,2400,2600,2500,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,11-06-2012,3300,3500,3400,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,23-06-2012,3400,3600,3500,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,11-07-2012,2800,3200,3000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,08-08-2012,3400,3800,3600,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,15-08-2012,3400,3800,3600,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,30-08-2012,3700,3900,3800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,01-09-2012,3800,4000,3900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,09-09-2012,4100,4400,4300,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,16-09-2012,4400,4600,4500,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Ordinary (Split),Medium,03-06-2012,2800,3000,2900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,13-03-2008,1700,1850,1820,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,14-03-2008,1600,1850,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,15-03-2008,1600,1900,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,02-04-2008,1800,1900,1850,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,04-04-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,08-04-2008,1940,1980,1960,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,23-04-2008,1940,1980,1960,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,28-04-2008,1910,1950,1930,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,29-04-2008,1940,1980,1960,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,03-05-2008,1940,1980,1960,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,19-05-2008,1950,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,23-05-2008,2040,2080,2060,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,27-05-2008,2080,2120,2100,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,29-05-2008,1980,2020,2000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,07-06-2008,1980,2020,2000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,09-06-2008,2060,2100,2080,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,10-06-2008,2060,2100,2080,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,18-06-2008,2020,2100,2060,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,19-06-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,27-06-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,28-06-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,01-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,05-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,06-07-2008,1900,2000,1950,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,17-07-2008,2050,2150,2100,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,22-07-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,23-07-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,25-07-2008,2050,2150,2100,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,30-07-2008,1900,2100,2000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,29-02-2008,1600,1850,1750,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,01-03-2008,1600,1850,1750,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,06-03-2008,1700,1850,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,11-03-2008,1600,1850,1750,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,17-03-2008,1600,1900,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,20-03-2008,1600,1850,1700,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,28-03-2008,1800,1900,1850,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,05-04-2008,1900,2000,1950,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,06-04-2008,1930,1950,1940,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,12-04-2008,1900,1940,1920,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,15-04-2008,1920,1960,1940,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,30-04-2008,1940,1980,1960,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,12-05-2008,2000,2040,2020,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,16-05-2008,2010,2050,2030,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,17-05-2008,1960,2020,1980,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,20-05-2008,1950,2050,2000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,22-05-2008,2020,2060,2040,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,24-05-2008,2080,2120,2100,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,26-05-2008,2080,2120,2100,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,30-05-2008,1980,2020,2000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,31-05-2008,1980,2020,2000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,05-06-2008,1980,2020,2000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,12-06-2008,2060,2100,2080,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,24-06-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,29-06-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,03-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,15-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,20-07-2008,1900,2000,1950,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,24-07-2008,1900,2100,2000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,18-04-2012,2800,3000,2900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,15-06-2012,3200,3400,3300,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,05-07-2012,2800,3000,2900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,18-07-2012,2800,3200,3000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,01-11-2012,4100,4300,4200,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,04-11-2012,3800,4000,3900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,05-11-2012,4089,4289,4189,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Ordinary (Split),Medium,23-08-2012,3700,3900,3800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,22-02-2008,1650,1850,1700,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,25-02-2008,1600,1850,1700,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,26-02-2008,1600,1850,1750,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,27-02-2008,1600,1850,1700,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,05-03-2008,1600,1850,1750,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,07-03-2008,1600,1850,1750,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,22-03-2008,1600,1850,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,24-03-2008,1700,1900,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,27-03-2008,1700,1900,1850,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,25-04-2008,1940,1980,1960,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,02-05-2008,1960,2000,1980,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,07-05-2008,1960,2000,1980,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,15-05-2008,2010,2050,2030,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,01-06-2008,1960,2020,1980,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,02-06-2008,1940,2020,1980,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,14-06-2008,2060,2100,2080,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,16-06-2008,2060,2100,2080,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,22-06-2008,2020,2100,2060,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,08-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,12-07-2008,2050,2150,2100,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,13-07-2008,2050,2150,2100,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,14-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,16-07-2008,2040,2120,2080,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,18-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,19-07-2008,2000,2100,2050,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Hybrid,Medium,13-08-2012,3827,4027,3927,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,20-04-2012,2311,2511,2411,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,13-05-2012,2600,2800,2700,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,14-06-2012,3200,3400,3300,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,07-07-2012,2700,2900,2800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,08-07-2012,2800,3000,2900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,11-08-2012,3300,3700,3500,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,16-08-2012,3400,3800,3600,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,17-08-2012,3400,3800,3600,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,25-08-2012,3700,3900,3800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,26-08-2012,3800,4000,3900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,29-08-2012,3800,4000,3900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,02-09-2012,3800,4200,4000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,03-09-2012,4000,4200,4100,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,06-09-2012,3800,4200,4000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,21-09-2012,4500,4700,4600,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,21-04-2012,2700,2900,2800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,06-05-2012,2700,2900,2800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,26-06-2012,3300,3500,3400,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,01-07-2012,3300,3500,3400,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,03-07-2012,2800,3000,2900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,20-07-2012,2800,3200,3000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,01-08-2012,3400,3600,3500,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,21-08-2012,3600,3800,3700,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,10-09-2012,4100,4300,4200,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,12-09-2012,4200,4600,4400,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,Medium,18-09-2012,4515,4715,4615,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Ordinary (Split),Medium,05-06-2012,2900,3100,3000,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Ordinary (Split),Medium,19-08-2012,3500,3700,3600,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,23-02-2008,1600,1800,1700,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,24-02-2008,1600,1850,1700,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,28-02-2008,1750,1850,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,02-03-2008,1600,1850,1750,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,10-03-2008,1600,1850,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,12-03-2008,1700,1850,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,18-03-2008,1600,1900,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,26-03-2008,1600,1900,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,30-03-2008,1700,1850,1800,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,03-04-2008,1850,1950,1900,7
Andhra Pradesh,Cuddapah,Lakkireddipally,Red Gram,Local,FAQ,10-04-2008,1800,1900,1850,7
